"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.06772318835993e-13,3.50870411613751,0.062,0.005,3.44725108593887e-09,"5","Krt80"
1.08941276328893e-13,0.691797826316305,0.973,0.903,3.51727804755465e-09,"5","Rps5"
1.12594516117304e-13,1.35135452541225,0.555,0.305,3.63522654736326e-09,"5","Ciao2b"
1.12752566518342e-13,0.884119766834666,0.836,0.623,3.64032936261119e-09,"5","Dyrk1a"
1.14208541520149e-13,1.06224267937244,0.685,0.431,3.68733697151953e-09,"5","Ndufb6"
1.31494055330234e-13,3.64214163596912,0.048,0.003,4.24541707039194e-09,"5","Lgi1"
1.35320426315562e-13,3.84165783468046,0.048,0.003,4.36895528402425e-09,"5","A930003A15Rik"
1.36746769497598e-13,0.926494074504964,0.815,0.569,4.41500619999945e-09,"5","Ndufs4"
1.36881425272086e-13,4.06579195495741,0.048,0.003,4.41935369633457e-09,"5","Plin4"
1.40219568954956e-13,0.584616415164652,0.986,0.921,4.5271290032797e-09,"5","Rps18"
1.4560021566044e-13,0.78537656324813,0.795,0.542,4.70084856281298e-09,"5","Vcl"
1.58680340626694e-13,0.792251757574808,0.87,0.655,5.12315347747346e-09,"5","Nedd8"
1.61038498551965e-13,0.797844553833253,0.863,0.66,5.19928896424875e-09,"5","Ndufa7"
1.621055582671e-13,1.88639892957825,0.199,0.052,5.23374005421161e-09,"5","Paqr4"
1.62429521542541e-13,2.91096749584457,0.082,0.01,5.24419953252249e-09,"5","Mfsd2a"
1.63619790900345e-13,1.35966278279963,0.158,0.034,5.28262856900854e-09,"5","Sema4d"
1.7264395074316e-13,2.81375463620904,0.11,0.018,5.57398259369366e-09,"5","Rgs8"
2.0980557113492e-13,2.07305532004397,0.103,0.016,6.77378266966204e-09,"5","Baiap2l2"
2.20928214670835e-13,0.662052306933225,0.897,0.742,7.13288833886258e-09,"5","St13"
2.47115118829143e-13,0.531720591674411,0.979,0.943,7.97835872651773e-09,"5","Rplp2"
2.54632607504222e-13,2.0092983355002,0.151,0.032,8.2210683658813e-09,"5","Tmem229b"
2.57063978057104e-13,1.98393724556092,0.185,0.047,8.29956759555165e-09,"5","F830016B08Rik"
2.61546284726992e-13,3.27483218116414,0.089,0.012,8.44428334869565e-09,"5","Notum"
2.84921013681217e-13,3.41008049290016,0.068,0.007,9.19895984771178e-09,"5","Dlx3"
2.92136741855219e-13,0.551314127427823,0.966,0.909,9.43192684753761e-09,"5","Hspa8"
3.03048920039827e-13,0.446080429753406,0.527,0.217,9.78423743240584e-09,"5","Pitx2"
3.03879144296322e-13,1.60550589620867,0.342,0.131,9.81104205275106e-09,"5","Rubcn"
3.10767991901417e-13,0.795245829550437,0.808,0.594,1.00334553865292e-08,"5","Ndufs2"
3.25115770830703e-13,0.867389188521268,0.788,0.542,1.04966877770401e-08,"5","Timm13"
3.29326290604056e-13,2.93307439971546,0.144,0.031,1.06326286184426e-08,"5","Ccsap"
3.4331903647859e-13,0.976926976162615,0.897,0.761,1.10843984117478e-08,"5","Akap13"
4.08170719991057e-13,0.947835814431613,0.479,0.207,1.31781998656313e-08,"5","Six1"
4.11509491255708e-13,1.2482474745742,0.644,0.403,1.32859954346818e-08,"5","Mrpl23"
4.15256996905263e-13,1.11975578874492,0.062,0.006,1.34069874020833e-08,"5","Slc28a1"
4.15417651666563e-13,0.94163290123033,0.733,0.472,1.34121743017067e-08,"5","Map7d1"
4.35928910280478e-13,1.2103166796374,0.596,0.35,1.40744007973155e-08,"5","Got2"
4.3605420027625e-13,2.76371176289064,0.082,0.01,1.4078445910119e-08,"5","Clic5"
4.46783314333907e-13,0.825390219317842,0.849,0.625,1.44248460865845e-08,"5","Cct2"
4.57968708611083e-13,1.07516243177278,0.342,0.129,1.47859777262174e-08,"5","Col23a1"
4.81681587756066e-13,4.78227115266665,0.034,0.001,1.55515717422923e-08,"5","Gm44169"
4.96284500997606e-13,4.89485047001128,0.034,0.001,1.60230413992087e-08,"5","9230112D13Rik"
5.00002621610145e-13,3.15319117298074,0.034,0.001,1.61430846413051e-08,"5","Gm29811"
5.09201718792326e-13,0.852098028225235,0.623,0.321,1.6440086692929e-08,"5","Tbx3"
5.63531576074377e-13,0.964732906220639,0.651,0.375,1.81941804651373e-08,"5","Camta1"
6.07980102713812e-13,2.0578874326602,0.199,0.055,1.96292455962181e-08,"5","Dnajb5"
6.51438076537958e-13,5.51534291684909,0.027,0.001,2.10323297391045e-08,"5","Gm33447"
6.69447661751177e-13,4.92902637544724,0.027,0.001,2.16137872072985e-08,"5","Yipf7"
6.75558780809671e-13,4.59880003746491,0.027,0.001,2.18110907972211e-08,"5","Gm32468"
6.94222586476734e-13,3.66366625684671,0.027,0.001,2.24136704269878e-08,"5","March4"
7.3285712033015e-13,2.7393263904658,0.089,0.012,2.36610249869792e-08,"5","Amhr2"
7.61218844642993e-13,2.41112155959343,0.089,0.012,2.45767116181437e-08,"5","1700016D06Rik"
8.34392418328767e-13,2.06732893987349,0.178,0.045,2.69391936181626e-08,"5","1700120C14Rik"
8.5448181352265e-13,1.91480408102787,0.233,0.071,2.75877998313923e-08,"5","Glis1"
8.64457759056702e-13,0.82485890041708,0.836,0.545,2.79098832089047e-08,"5","Prdm2"
8.70339414161392e-13,1.5988852180411,0.336,0.133,2.80997783256147e-08,"5","Ptp4a3"
