"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.73383933187911e-21,0.774103935890523,0.575,0.378,2.49694736669049e-16,"TR Diff Myo","Spata5"
7.75221410293947e-21,0.936104502057448,0.456,0.278,2.50287984527504e-16,"TR Diff Myo","Prdx4"
7.77970137206068e-21,1.34056731778357,0.215,0.086,2.51175438498351e-16,"TR Diff Myo","Cdca8"
8.0829131180608e-21,1.22063103804745,0.15,0.048,2.60964932929711e-16,"TR Diff Myo","Reep1"
8.72828692984611e-21,0.750940501679199,0.671,0.519,2.81801471817011e-16,"TR Diff Myo","Dek"
8.94446044940025e-21,2.18213115219687,0.114,0.032,2.88780850069337e-16,"TR Diff Myo","Abca8a"
8.98346757680677e-21,1.90371806550654,0.273,0.127,2.90040234184783e-16,"TR Diff Myo","Cep128"
9.72458467592379e-21,0.532894556388122,0.778,0.614,3.13967940846875e-16,"TR Diff Myo","Ewsr1"
9.77698455908195e-21,1.54708261445631,0.196,0.074,3.1565972347452e-16,"TR Diff Myo","Eda2r"
1.02206509372335e-20,0.434877712146064,0.97,0.919,3.29983936159522e-16,"TR Diff Myo","Rpl41"
1.02542842461717e-20,2.924936366973,0.098,0.025,3.31069821171901e-16,"TR Diff Myo","Kirrel3"
1.04153075992809e-20,0.684495617337544,0.703,0.537,3.36268621150383e-16,"TR Diff Myo","Cul1"
1.09454507775443e-20,0.580735412155695,0.836,0.646,3.53384823803796e-16,"TR Diff Myo","Aopep"
1.13141213532364e-20,0.576857134996116,0.832,0.691,3.65287722010592e-16,"TR Diff Myo","Atp5l"
1.1397985598132e-20,1.98315533243252,0.117,0.033,3.67995363021288e-16,"TR Diff Myo","Exo1"
1.15299281754282e-20,3.32158462951786,0.019,0.001,3.72255261071874e-16,"TR Diff Myo","Gm30948"
1.24354771362308e-20,2.76816495088021,0.049,0.007,4.01491814820348e-16,"TR Diff Myo","Chst5"
1.28559099125815e-20,2.41901895451146,0.068,0.013,4.15065907437605e-16,"TR Diff Myo","Gprasp2"
1.41586898426364e-20,2.19142550319039,0.086,0.02,4.5712746025936e-16,"TR Diff Myo","Tbx4"
1.45189613077491e-20,0.731905859933125,0.675,0.517,4.68759184781988e-16,"TR Diff Myo","Eif4b"
1.61514213906234e-20,1.60505538864633,0.136,0.042,5.21464791017666e-16,"TR Diff Myo","Kif20a"
1.64761983678163e-20,3.18342360812264,0.047,0.007,5.31950540503317e-16,"TR Diff Myo","Zdbf2"
1.71748548022662e-20,1.17038744418814,0.311,0.154,5.54507362145966e-16,"TR Diff Myo","Bmi1"
1.7973599338659e-20,0.172342437549202,0.393,0.188,5.80295628247944e-16,"TR Diff Myo","Serpine2"
1.95094969942809e-20,1.40872063598437,0.32,0.166,6.29883619957354e-16,"TR Diff Myo","Mcm3"
1.96356261227092e-20,1.05335587912601,0.752,0.594,6.33955824997788e-16,"TR Diff Myo","Mat2a"
1.98977120459563e-20,1.43646479674561,0.227,0.096,6.42417531115746e-16,"TR Diff Myo","Utp25"
2.02448855391604e-20,1.33021422053867,0.208,0.082,6.53626374517333e-16,"TR Diff Myo","Spc24"
2.03190530193136e-20,1.27872354984189,0.28,0.131,6.56020945781559e-16,"TR Diff Myo","Mphosph9"
