"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.65443838759864e-16,0.437736389023836,0.981,0.922,1.1798719778201e-11,"2","Actb"
3.66956711154292e-16,0.459615715689573,0.731,0.502,1.18475643763275e-11,"2","Vps4b"
3.68042657543229e-16,0.286519658436268,0.687,0.419,1.18826252414407e-11,"2","Fer"
3.69618936392823e-16,0.893436372498948,0.328,0.16,1.19335169803787e-11,"2","Gemin7"
3.90793979559588e-16,1.4105061479678,0.167,0.056,1.26171744240609e-11,"2","Chtf8"
4.07125922761754e-16,0.962932104940093,0.271,0.118,1.3144467542286e-11,"2","Grhpr"
4.11956430394241e-16,0.507257215078366,0.697,0.421,1.33004253117085e-11,"2","Pgls"
4.18709907197648e-16,0.851517820611349,0.326,0.156,1.35184680637833e-11,"2","Ptger4"
4.51232759536331e-16,0.554136039529192,0.658,0.416,1.456850087439e-11,"2","Ergic3"
4.51366947893761e-16,1.19144668530064,0.29,0.131,1.4572833279698e-11,"2","Mitf"
4.57430193932814e-16,1.51837833661361,0.123,0.032,1.47685912413148e-11,"2","Igflr1"
4.62535434722822e-16,0.479502863195012,0.777,0.521,1.4933419045461e-11,"2","Vdac1"
4.66198928557603e-16,0.541118630463712,0.672,0.415,1.50516986074108e-11,"2","Psmc1"
4.68385388675335e-16,0.496723096840871,0.253,0.103,1.51222906587719e-11,"2","Npas3"
4.746698777673e-16,0.309821134737958,0.747,0.504,1.53251916735951e-11,"2","Unc5c"
4.79315724236253e-16,0.735173940981105,0.397,0.202,1.54751874726917e-11,"2","Ppdpf"
4.81079928352683e-16,0.5050378205469,0.591,0.344,1.55321465667947e-11,"2","Ikbip"
4.8440679025984e-16,0.362768044998071,0.862,0.662,1.56395576303292e-11,"2","Fermt2"
4.8890266890607e-16,0.978060589277359,0.265,0.117,1.57847115683014e-11,"2","Pik3ip1"
5.09832195224795e-16,0.884594234969628,0.336,0.164,1.64604422550277e-11,"2","Commd6"
5.09832857762234e-16,0.582813766282028,0.459,0.245,1.64604636457115e-11,"2","Mmp23"
5.17679520817013e-16,0.487189229422454,0.777,0.536,1.67138010090981e-11,"2","Ufc1"
5.38090797601678e-16,0.401726890752282,0.894,0.737,1.73727994913678e-11,"2","Sec62"
5.47459959700027e-16,0.231463416470908,0.823,0.584,1.76752922588751e-11,"2","Maml2"
5.57649700297309e-16,0.497338608702111,0.741,0.496,1.80042782237989e-11,"2","Atp6v0b"
5.75560838943066e-16,1.0601196170327,0.161,0.051,1.85825572461158e-11,"2","Kcna6"
5.82986183440726e-16,0.664635238872962,0.276,0.119,1.88222919185673e-11,"2","Gm26632"
5.83437564021998e-16,0.927982860302667,0.353,0.179,1.88368651920142e-11,"2","Prdx3"
5.9467404646695e-16,0.697531531932509,0.474,0.269,1.9199646264232e-11,"2","Gtf3c6"
5.94967771962637e-16,0.224914189394989,0.276,0.121,1.92091294855857e-11,"2","Kcnq5"
6.05921657829139e-16,0.723760030911125,0.374,0.19,1.95627866446716e-11,"2","1500011B03Rik"
